sample_index;forward_barcode;reverse_barcode;count
i3001;FB203115;RB203115;547
i3001;FB201406;RB201406;800
i3001;FB202486;RB202486;1828
i3001;FB202189;RB202189;965
i3001;FB202599;RB202599;124
i3001;FB202783;RB202783;1820
i3001;FB200490;RB200490;28219
i3001;FB202412;RB202412;104
i3001;FB200351;RB200351;2703
i3001;FB201800;RB201800;301
i3001;FB201621;RB201621;2097
i3001;FB200983;RB200983;8195
i3001;FB201551;RB201551;1674
i3001;FB201884;RB201884;1497
i3001;FB202979;RB202979;1074
i3001;FB200873;RB200873;35094
i3001;FB201558;RB201558;41032
i3001;FB202049;RB202049;9088
i3001;FB202136;RB202136;209
i3001;FB201656;RB201656;12085
i3001;FB201285;RB201285;10060
i3001;FB202449;RB202449;242
i3001;FB202149;RB202149;21681
i3001;FB200636;RB200636;103
i3001;FB201183;RB201183;3861
i3001;FB200119;RB200119;4857
i3001;FB201691;RB201691;285
i3001;FB202125;RB202125;2061
i3001;FB202022;RB202022;8721
i3001;FB201844;RB201844;2154
i3001;FB202158;RB202158;386
i3001;FB202729;RB202729;888
i3001;FB200238;RB200238;5408
i3001;FB201939;RB201939;2351
i3001;FB203528;RB203528;697
i3001;FB201717;RB201717;2061
i3001;FB201949;RB201949;6023
i3001;FB201408;RB201408;18461
i3001;FB201402;RB201402;64
i3001;FB202140;RB202140;2150
i3001;FB202549;RB202549;719
i3001;FB201648;RB201648;186
i3001;FB202291;RB202291;4142
i3001;FB202684;RB202684;1616
i3001;FB201403;RB201403;569
i3001;FB202477;RB202477;7043
i3001;FB201016;RB201016;135
i3001;FB202252;RB202252;86
i3001;FB201364;RB201364;20695
i3001;FB200098;RB200098;1066
i3001;FB201932;RB201932;9291
i3001;FB200729;RB200729;42983
i3001;FB203201;RB203201;5264
i3001;FB202011;RB202011;2879
i3001;FB200739;RB200739;3846
i3001;FB201657;RB201657;2446
i3001;FB200156;RB200156;559
i3001;FB200807;RB200807;101
i3001;FB202154;RB202154;2891
i3001;FB202064;RB202064;607
i3001;FB200214;RB200214;296
i3001;FB203329;RB203329;44
i3001;FB200849;RB200849;989
i3001;FB201734;RB201734;651
i3001;FB202310;RB202310;4220
i3001;FB202804;RB202804;290
i3001;FB200845;RB200845;2161
i3001;FB200867;RB200867;1292
i3001;FB201389;RB201389;4727
i3001;FB202143;RB202143;3812
i3001;FB202114;RB202114;2095
i3001;FB200589;RB200589;11174
i3001;FB201583;RB201583;585
i3001;FB200222;RB200222;75
i3001;FB200076;RB200076;281
i3001;FB201431;RB201431;3962
i3001;FB202175;RB202175;327
i3001;FB200908;RB200908;27135
i3001;FB200328;RB200328;62
i3001;FB200221;RB200221;914
i3001;FB201099;RB201099;3480
i3001;FB202191;RB202191;661
i3001;FB201623;RB201623;1079
i3001;FB201998;RB201998;300
i3001;FB201804;RB201804;2729
i3001;FB202720;RB202720;469
i3001;FB201749;RB201749;12428
i3001;FB201724;RB201724;2292
i3001;FB201234;RB201234;6557
i3001;FB201538;RB201538;217
i3001;FB201609;RB201609;7431
i3001;FB201905;RB201905;135
i3001;FB200031;RB200031;161
i3001;FB202445;RB202445;859
i3001;FB203208;RB203208;179
i3001;FB201813;RB201813;60
i3001;FB201145;RB201145;784
i3001;FB201393;RB201393;6041
i3001;FB201865;RB201865;3307
i3001;FB200274;RB200274;976
i3001;FB201430;RB201430;39
i3001;FB200985;RB200985;881
i3001;FB201597;RB201597;6326
i3001;FB201394;RB201394;81
i3001;FB202897;RB202897;4022
i3001;FB201935;RB201935;7502
i3001;FB202263;RB202263;86
i3001;FB201613;RB201613;683
i3001;FB201550;RB201550;726
i3001;FB202733;RB202733;429
i3001;FB202153;RB202153;1172
i3001;FB202460;RB202460;1624
i3001;FB201411;RB201411;1502
i3001;FB202422;RB202422;1756
i3001;FB202739;RB202739;4049
i3001;FB201919;RB201919;1689
i3001;FB200082;RB200082;1240
i3001;FB202404;RB202404;384
i3001;FB201390;RB201390;5763
i3001;FB201909;RB201909;8728
i3001;FB201886;RB201886;1457
i3001;FB203419;RB203419;50
i3001;FB203396;RB203396;4442
i3001;FB201242;RB201242;2845
i3001;FB201835;RB201835;6300
i3001;FB201926;RB201926;3193
i3001;FB202287;RB202287;77
i3001;FB202019;RB202019;24335
i3001;FB200591;RB200591;374
i3001;FB200024;RB200024;84
i3001;FB201321;RB201321;131
i3001;FB203223;RB203223;915
i3001;FB202421;RB202421;133
i3001;FB201833;RB201833;1823
i3001;FB202080;RB202080;216
i3001;FB201468;RB201468;10683
i3001;FB201120;RB201120;184
i3001;FB202428;RB202428;821
i3001;FB201299;RB201299;1230
i3001;FB200996;RB200996;1212
i3001;FB200056;RB200056;2804
i3001;FB203131;RB203131;22650
i3001;FB200973;RB200973;141
i3001;FB201735;RB201735;953
i3001;FB202091;RB202091;3757
i3001;FB202062;RB202062;5455
i3001;FB202668;RB202668;285
i3001;FB202044;RB202044;10717
i3001;FB202038;RB202038;6392
i3001;FB201795;RB201795;2169
i3001;FB201686;RB201686;3897
i3001;FB201546;RB201546;39949
i3001;FB200869;RB200869;22783
i3001;FB201160;RB201160;48598
i3001;FB202014;RB202014;11689
i3001;FB202791;RB202791;25470
i3001;FB201477;RB201477;12107
i3001;FB200609;RB200609;16396
i3001;FB201578;RB201578;328
i3001;FB200478;RB200478;1838
i3001;FB200381;RB200381;1443
i3001;FB200744;RB200744;3299
i3001;FB201226;RB201226;2761
i3001;FB201941;RB201941;476
i3001;FB201729;RB201729;2653
i3001;FB201719;RB201719;13102
i3001;FB200272;RB200272;56
i3001;FB201689;RB201689;1109
i3001;FB200474;RB200474;2263
i3001;FB201505;RB201505;4010
i3001;FB201850;RB201850;24549
i3001;FB203987;RB203987;48691
i3001;FB201097;RB201097;46
i3001;FB200144;RB200144;500
i3001;FB202489;RB202489;1851
i3001;FB203094;RB203094;523
i3001;FB200077;RB200077;282
i3001;FB201565;RB201565;15294
i3001;FB200709;RB200709;292
i3001;FB200041;RB200041;190
i3001;FB202150;RB202150;156
i3001;FB202110;RB202110;10310
i3001;FB201955;RB201955;383
i3001;FB200163;RB200163;222
i3001;FB200136;RB200136;90
i3001;FB200906;RB200906;10480
i3001;FB201293;RB201293;5026
i3001;FB201785;RB201785;1198
i3001;FB202792;RB202792;85
i3001;FB201586;RB201586;74258
i3001;FB202118;RB202118;321
i3001;FB200438;RB200438;6343
i3001;FB201118;RB201118;2513
i3001;FB200610;RB200610;4875
i3001;FB200294;RB200294;366
i3001;FB200507;RB200507;271
i3001;FB202165;RB202165;551
i3001;FB203336;RB203336;1189
i3001;FB202177;RB202177;863
i3001;FB201712;RB201712;2781
i3001;FB200150;RB200150;165
i3001;FB202753;RB202753;51
i3001;FB201224;RB201224;1043
i3001;FB200436;RB200436;135
i3001;FB201915;RB201915;2517
i3001;FB200718;RB200718;86
i3001;FB201728;RB201728;17092
i3001;FB203390;RB203390;277
i3001;FB201447;RB201447;3709
i3001;FB203414;RB203414;1037
i3001;FB202163;RB202163;1865
i3001;FB200021;RB200021;4179
i3001;FB202078;RB202078;10992
i3001;FB203065;RB203065;2521
i3001;FB200761;RB200761;1255
i3001;FB201312;RB201312;3103
i3001;FB201700;RB201700;2429
i3001;FB201059;RB201059;282
i3001;FB202031;RB202031;1378
i3001;FB201746;RB201746;2330
i3001;FB201181;RB201181;9466
i3001;FB205515;RB205515;23355
i3001;FB205516;RB205516;15665
i3001;FB205517;RB205517;9474
i3001;FB205518;RB205518;31120
i3001;FB205519;RB205519;10611
i3001;FB205520;RB205520;7114
i3001;FB205521;RB205521;42222
i3001;FB205522;RB205522;7456
i3001;FB205523;RB205523;10485
i3001;FB205524;RB205524;8114
i3001;FB205525;RB205525;16567
i3001;FB205526;RB205526;12097
i3001;FB205527;RB205527;6802
i3002;FB201772;RB201772;21868
i3002;FB201507;RB201507;7135
i3002;FB203264;RB203264;932
i3002;FB200972;RB200972;20618
i3002;FB201397;RB201397;779
i3002;FB202538;RB202538;1236
i3002;FB203089;RB203089;1812
i3002;FB201251;RB201251;5687
i3002;FB201778;RB201778;254
i3002;FB201782;RB201782;276
i3002;FB201537;RB201537;8822
i3002;FB200755;RB200755;28344
i3002;FB202020;RB202020;54
i3002;FB200489;RB200489;217
i3002;FB201706;RB201706;4444
i3002;FB201259;RB201259;638
i3002;FB201461;RB201461;2527
i3002;FB200735;RB200735;147468
i3002;FB202726;RB202726;126
i3002;FB202068;RB202068;917
i3002;FB201363;RB201363;961
i3002;FB202581;RB202581;484
i3002;FB201135;RB201135;14715
i3002;FB201566;RB201566;893
i3002;FB201824;RB201824;4461
i3002;FB200564;RB200564;1801
i3002;FB203249;RB203249;4151
i3002;FB201366;RB201366;7449
i3002;FB200266;RB200266;58629
i3002;FB201738;RB201738;86
i3002;FB200617;RB200617;8649
i3002;FB201780;RB201780;512
i3002;FB200725;RB200725;676
i3002;FB201494;RB201494;1532
i3002;FB201531;RB201531;3436
i3002;FB201796;RB201796;45
i3002;FB202405;RB202405;252
i3002;FB201199;RB201199;2412
i3002;FB200502;RB200502;142
i3002;FB201999;RB201999;3533
i3002;FB200396;RB200396;283
i3002;FB200007;RB200007;35
i3002;FB200245;RB200245;346
i3002;FB200265;RB200265;260
i3002;FB202407;RB202407;1300
i3002;FB202663;RB202663;990
i3002;FB201257;RB201257;16977
i3002;FB201162;RB201162;742
i3002;FB202579;RB202579;437
i3002;FB200992;RB200992;318
i3002;FB203364;RB203364;14062
i3002;FB202169;RB202169;1925
i3002;FB200298;RB200298;1995
i3002;FB200563;RB200563;560
i3002;FB202465;RB202465;7172
i3002;FB200120;RB200120;243
i3002;FB201683;RB201683;36381
i3002;FB202570;RB202570;12027
i3002;FB201501;RB201501;5044
i3002;FB201655;RB201655;10419
i3002;FB202857;RB202857;5636
i3002;FB202079;RB202079;731
i3002;FB201616;RB201616;5644
i3002;FB200402;RB200402;4642
i3002;FB201239;RB201239;1164
i3002;FB202994;RB202994;1763
i3002;FB200702;RB200702;941
i3002;FB201878;RB201878;494
i3002;FB201077;RB201077;1010
i3002;FB200741;RB200741;5503
i3002;FB201062;RB201062;8429
i3002;FB203293;RB203293;402
i3002;FB203328;RB203328;1012
i3002;FB200616;RB200616;294
i3002;FB200919;RB200919;450
i3002;FB200038;RB200038;82
i3002;FB200531;RB200531;409
i3002;FB202534;RB202534;10058
i3002;FB200017;RB200017;1554
i3002;FB201950;RB201950;1146
i3002;FB2IC031;RB2IC031;1566
i3002;FB201515;RB201515;2053
i3002;FB204214;RB204214;260
i3002;FB202518;RB202518;2301
i3002;FB201230;RB201230;1921
i3002;FB201407;RB201407;4678
i3002;FB202710;RB202710;1846
i3002;FB203327;RB203327;585
i3002;FB200742;RB200742;2676
i3002;FB203319;RB203319;12760
i3002;FB201860;RB201860;1625
i3002;FB200850;RB200850;253
i3002;FB202776;RB202776;3447
i3002;FB201161;RB201161;7199
i3002;FB201592;RB201592;3321
i3002;FB200601;RB200601;195
i3002;FB202103;RB202103;209
i3002;FB203241;RB203241;179
i3002;FB200623;RB200623;2389
i3002;FB201110;RB201110;3289
i3002;FB202860;RB202860;282
i3002;FB200665;RB200665;11804
i3002;FB201313;RB201313;3473
i3002;FB202909;RB202909;16645
i3002;FB200279;RB200279;121
i3002;FB201128;RB201128;19530
i3002;FB200325;RB200325;3145
i3002;FB202006;RB202006;65
i3002;FB202070;RB202070;53
i3002;FB201541;RB201541;3505
i3002;FB201032;RB201032;566
i3002;FB202059;RB202059;6317
i3002;FB202054;RB202054;12618
i3002;FB201193;RB201193;4644
i3002;FB200839;RB200839;177
i3002;FB200065;RB200065;4758
i3002;FB202471;RB202471;126
i3002;FB200103;RB200103;4058
i3002;FB201503;RB201503;2450
i3002;FB201378;RB201378;829
i3002;FB201981;RB201981;964
i3002;FB201880;RB201880;1251
i3002;FB201256;RB201256;409
i3002;FB201667;RB201667;198243
i3002;FB201184;RB201184;42729
i3002;FB200764;RB200764;2970
i3002;FB200063;RB200063;1400
i3002;FB201245;RB201245;3952
i3002;FB200789;RB200789;22975
i3002;FB200319;RB200319;949
i3002;FB202060;RB202060;705
i3002;FB200066;RB200066;1429
i3002;FB201352;RB201352;3018
i3002;FB203333;RB203333;6398
i3002;FB201201;RB201201;7734
i3002;FB200530;RB200530;229
i3002;FB200473;RB200473;2030
i3002;FB201522;RB201522;2360
i3002;FB200717;RB200717;236
i3002;FB200149;RB200149;88
i3002;FB202013;RB202013;315
i3002;FB201025;RB201025;59
i3002;FB201010;RB201010;30817
i3002;FB203365;RB203365;22340
i3002;FB201654;RB201654;3688
i3002;FB203314;RB203314;29
i3002;FB201714;RB201714;16868
i3002;FB201900;RB201900;16923
i3002;FB201458;RB201458;4687
i3002;FB202161;RB202161;708
i3002;FB201246;RB201246;6723
i3002;FB201808;RB201808;267998
i3002;FB200937;RB200937;254197
i3002;FB201151;RB201151;7797
i3002;FB201913;RB201913;9847
i3002;FB201557;RB201557;16672
i3002;FB201442;RB201442;96910
i3002;FB200383;RB200383;341
i3002;FB201254;RB201254;1246
i3002;FB201441;RB201441;2357
i3002;FB201603;RB201603;694
i3002;FB202951;RB202951;1741
i3002;FB202698;RB202698;1483
i3002;FB201620;RB201620;8115
i3002;FB200518;RB200518;5963
i3002;FB200446;RB200446;6373
i3002;FB201871;RB201871;1159
i3002;FB200049;RB200049;676
i3002;FB201577;RB201577;10552
i3002;FB200954;RB200954;695
i3002;FB201499;RB201499;2128
i3002;FB201380;RB201380;938
i3002;FB201292;RB201292;6740
i3002;FB201562;RB201562;1219
i3002;FB200690;RB200690;12492
i3002;FB202089;RB202089;6517
i3002;FB201684;RB201684;6979
i3002;FB201131;RB201131;18651
i3002;FB203075;RB203075;427
i3002;FB201569;RB201569;3933
i3002;FB202045;RB202045;1247
i3002;FB201231;RB201231;1781
i3002;FB201688;RB201688;7479
i3002;FB202419;RB202419;1516
i3002;FB203292;RB203292;393
i3002;FB202159;RB202159;890
i3002;FB202977;RB202977;19870
i3002;FB201972;RB201972;2168
i3002;FB201165;RB201165;1744
i3002;FB200010;RB200010;20272
i3002;FB201476;RB201476;10343
i3002;FB201252;RB201252;406
i3002;FB201910;RB201910;9467
i3002;FB201174;RB201174;8749
i3002;FB202641;RB202641;211
i3002;FB200684;RB200684;2960
i3002;FB202457;RB202457;888
i3002;FB200804;RB200804;4447
i3002;FB200078;RB200078;1119
i3002;FB202767;RB202767;96
i3002;FB201784;RB201784;587
i3002;FB200920;RB200920;764
i3002;FB200834;RB200834;215
i3002;FB202086;RB202086;760
i3002;FB202277;RB202277;634
i3002;FB200805;RB200805;2512
i3002;FB202947;RB202947;183
i3002;FB202500;RB202500;689
i3002;FB200491;RB200491;355
i3002;FB202145;RB202145;3513
i3002;FB200253;RB200253;161
i3002;FB202883;RB202883;6966
i3002;FB201811;RB201811;3492
i3002;FB201843;RB201843;7476
i3002;FB202677;RB202677;9127
i3002;FB200044;RB200044;1670
i3002;FB201288;RB201288;7327
i3002;FB200233;RB200233;899
i3002;FB201634;RB201634;5758
i3002;FB201275;RB201275;5259
i3002;FB201066;RB201066;56917
i3002;FB202356;RB202356;1769
i3002;FB203004;RB203004;17477
i3002;FB201208;RB201208;3071
i3002;FB201388;RB201388;1561
i3002;FB200281;RB200281;692
i3002;FB201225;RB201225;10381
i3002;FB200106;RB200106;769
i3002;FB201249;RB201249;547
i3002;FB201588;RB201588;1150
i3002;FB201590;RB201590;5385
i3002;FB201962;RB201962;1655
i3002;FB203056;RB203056;688
i3002;FB201898;RB201898;1341
i3002;FB202111;RB202111;6600
i3002;FB201496;RB201496;1810
i3002;FB202523;RB202523;682
i3002;FB201858;RB201858;1488
i3002;FB201036;RB201036;68802
i3002;FB201319;RB201319;56408
i3002;FB202670;RB202670;746
i3002;FB201722;RB201722;5537
i3002;FB200086;RB200086;3552
i3002;FB201977;RB201977;4420
i3002;FB201773;RB201773;4158
i3002;FB200019;RB200019;16582
i3002;FB202562;RB202562;303
i3002;FB201235;RB201235;2553
i3002;FB203870;RB203870;822
i3002;FB202790;RB202790;1965
i3002;FB201582;RB201582;6445
i3002;FB202573;RB202573;70
i3002;FB202587;RB202587;314
i3002;FB201217;RB201217;16103
i3002;FB201532;RB201532;1734
i3002;FB201311;RB201311;1501
i3002;FB201665;RB201665;3747
i3002;FB200590;RB200590;21972
i3002;FB201845;RB201845;7793
i3002;FB200881;RB200881;3228
i3002;FB200271;RB200271;19493
i3002;FB202485;RB202485;3366
i3002;FB201803;RB201803;947
i3002;FB202406;RB202406;305
i3002;FB200418;RB200418;52326
i3002;FB201060;RB201060;9794
i3002;FB200123;RB200123;575
i3002;FB202595;RB202595;1001
i3002;FB201422;RB201422;67758
i3002;FB203221;RB203221;375478
i3002;FB200372;RB200372;13861
i3002;FB201825;RB201825;3684
i3002;FB200545;RB200545;1015
i3002;FB200577;RB200577;2509
i3002;FB200475;RB200475;131
i3002;FB200061;RB200061;178
i3002;FB200275;RB200275;2916
i3002;FB201078;RB201078;2051
i3002;FB200212;RB200212;7186
i3002;FB202841;RB202841;2199
i3002;FB200215;RB200215;445
i3002;FB200334;RB200334;98
i3002;FB200923;RB200923;281
i3002;FB201480;RB201480;687
i3002;FB201114;RB201114;193
i3002;FB202071;RB202071;3603
i3002;FB200147;RB200147;7539
i3002;FB201754;RB201754;301
i3002;FB200800;RB200800;6551
i3002;FB203196;RB203196;3320
i3002;FB200069;RB200069;241
i3002;FB200403;RB200403;169
i3002;FB200837;RB200837;373
i3002;FB200331;RB200331;1043
i3002;FB200389;RB200389;23123
i3002;FB201338;RB201338;48548
i3002;FB202680;RB202680;3301
i3002;FB201701;RB201701;2120
i3002;FB201937;RB201937;347
i3002;FB201695;RB201695;1601
i3002;FB201924;RB201924;54454
i3002;FB201851;RB201851;112
i3002;FB201917;RB201917;5401
i3002;FB204052;RB204052;455
i3002;FB201150;RB201150;2445
i3002;FB201146;RB201146;1215
i3002;FB201600;RB201600;7411
i3002;FB202010;RB202010;1623
i3002;FB201412;RB201412;19410
i3002;FB200267;RB200267;1637
i3002;FB202273;RB202273;3064
i3002;FB202299;RB202299;885
i3002;FB202607;RB202607;3897
i3002;FB200091;RB200091;999
i3002;FB202182;RB202182;297
i3002;FB203317;RB203317;614
i3002;FB200339;RB200339;8388
i3002;FB200360;RB200360;247
i3002;FB202752;RB202752;724
i3002;FB200734;RB200734;6432
i3002;FB202734;RB202734;9626
i3002;FB202058;RB202058;647
i3002;FB201102;RB201102;12104
i3002;FB200399;RB200399;2587
i3002;FB201237;RB201237;2941
i3002;FB201540;RB201540;15069
i3002;FB202340;RB202340;98875
i3002;FB200241;RB200241;311
i3002;FB201769;RB201769;350
i3002;FB200109;RB200109;189
i3002;FB201138;RB201138;266
i3002;FB201947;RB201947;84232
i3002;FB200497;RB200497;1042
i3002;FB203202;RB203202;2090
i3002;FB200875;RB200875;8080
i3002;FB201210;RB201210;3557
i3002;FB202144;RB202144;1286
i3002;FB201870;RB201870;2158
i3002;FB202995;RB202995;3023
i3002;FB201970;RB201970;1621
i3002;FB200064;RB200064;7309
i3002;FB202066;RB202066;2730
i3002;FB200256;RB200256;5514
i3002;FB202198;RB202198;82646
i3002;FB203050;RB203050;3720
i3002;FB201082;RB201082;223
i3002;FB201420;RB201420;3934
i3002;FB201526;RB201526;1569
i3002;FB201463;RB201463;266
i3002;FB201527;RB201527;9518
i3002;FB203324;RB203324;2586
i3002;FB202736;RB202736;460
i3002;FB200090;RB200090;168
i3002;FB200468;RB200468;955
i3002;FB2IC045;RB2IC045;3535
i3002;FB201747;RB201747;1250
i3002;FB200244;RB200244;13477
i3002;FB201572;RB201572;5622
i3002;FB201787;RB201787;1192
i3002;FB200199;RB200199;24710
i3002;FB202691;RB202691;208
i3002;FB200715;RB200715;1181
i3002;FB201124;RB201124;8702
i3002;FB200415;RB200415;400
i3002;FB202138;RB202138;4772
i3002;FB200998;RB200998;66
i3002;FB202171;RB202171;3795
i3002;FB200682;RB200682;67041
i3002;FB201479;RB201479;92
i3002;FB202134;RB202134;1209
i3002;FB202025;RB202025;260
i3002;FB203289;RB203289;308
i3002;FB201377;RB201377;220
i3002;FB200300;RB200300;1056
i3002;FB200915;RB200915;3959
i3002;FB202787;RB202787;4146
i3002;FB203345;RB203345;5368
i3002;FB201269;RB201269;450
i3002;FB202200;RB202200;1872
i3002;FB201255;RB201255;2532
i3002;FB202201;RB202201;1101
i3002;FB202583;RB202583;1073
i3002;FB201432;RB201432;20073
i3002;FB201156;RB201156;4477
i3002;FB201334;RB201334;912
i3002;FB203277;RB203277;288
i3002;FB200878;RB200878;737
i3002;FB200408;RB200408;994
i3002;FB200309;RB200309;779
i3002;FB202258;RB202258;172
i3002;FB200030;RB200030;570
i3002;FB202725;RB202725;3443
i3002;FB200548;RB200548;40113
i3002;FB200242;RB200242;1509
i3002;FB200411;RB200411;67083
i3002;FB200270;RB200270;503
i3002;FB202629;RB202629;15703
i3002;FB201410;RB201410;3851
i3002;FB201544;RB201544;2400
i3002;FB202476;RB202476;955
i3002;FB200884;RB200884;154
i3002;FB200571;RB200571;304
i3002;FB200188;RB200188;87
i3002;FB200980;RB200980;73
i3002;FB202497;RB202497;119
i3002;FB200263;RB200263;203
i3002;FB202188;RB202188;195
i3002;FB201243;RB201243;5425
i3002;FB201798;RB201798;467
i3002;FB202817;RB202817;3223
i3002;FB202794;RB202794;1218
i3002;FB201398;RB201398;6947
i3002;FB201399;RB201399;377
i3002;FB201666;RB201666;6193
i3002;FB201343;RB201343;769
i3002;FB201147;RB201147;1
i3002;FB202555;RB202555;1965
i3002;FB201266;RB201266;2609
i3002;FB201987;RB201987;1162
i3002;FB202100;RB202100;1514
i3002;FB202845;RB202845;384
i3002;FB201830;RB201830;5224
i3002;FB200247;RB200247;23348
i3002;FB201925;RB201925;3219
i3002;FB202928;RB202928;20735
i3002;FB202120;RB202120;497
i3002;FB201774;RB201774;3316
i3002;FB202116;RB202116;1365
i3002;FB202106;RB202106;802
i3002;FB201148;RB201148;523
i3002;FB201960;RB201960;7611
i3002;FB200673;RB200673;76
i3002;FB200317;RB200317;4237
i3002;FB202128;RB202128;8491
i3002;FB202147;RB202147;4876
i3002;FB201990;RB201990;4156
i3002;FB200427;RB200427;18517
i3002;FB201927;RB201927;5292
i3002;FB202850;RB202850;18267
i3002;FB201704;RB201704;205
i3002;FB202172;RB202172;644
i3002;FB200203;RB200203;427
i3002;FB200033;RB200033;7713
i3002;FB200151;RB200151;29585
i3002;FB202180;RB202180;2228
i3002;FB203352;RB203352;515
i3002;FB202430;RB202430;612
i3002;FB203309;RB203309;379
i3002;FB202083;RB202083;1703
i3002;FB202133;RB202133;6317
i3002;FB201134;RB201134;4134
i3002;FB200014;RB200014;356
i3002;FB201614;RB201614;12762
i3002;FB200050;RB200050;6217
i3002;FB200196;RB200196;227
i3002;FB202432;RB202432;183
i3002;FB201638;RB201638;334
i3002;FB201991;RB201991;53
i3002;FB200653;RB200653;128
i3002;FB200732;RB200732;3673
i3002;FB200982;RB200982;175
i3002;FB200792;RB200792;1142
i3002;FB200127;RB200127;94
i3002;FB201506;RB201506;18327
i3002;FB201043;RB201043;3167
i3002;FB200291;RB200291;3638
i3002;FB201556;RB201556;4759
i3002;FB202108;RB202108;1261
i3002;FB202343;RB202343;5072
i3002;FB200234;RB200234;27223
i3002;FB201868;RB201868;3838
i3002;FB202514;RB202514;91
i3002;FB201450;RB201450;107
i3002;FB202203;RB202203;15653
i3002;FB200153;RB200153;260
i3002;FB200204;RB200204;1288
i3002;FB200659;RB200659;16585
i3002;FB201194;RB201194;5053
i3002;FB200752;RB200752;109
i3002;FB201797;RB201797;1124
i3002;FB200288;RB200288;1101
i3002;FB201954;RB201954;2086
i3002;FB200971;RB200971;317
i3002;FB200547;RB200547;1330
i3002;FB201177;RB201177;5830
i3002;FB202373;RB202373;1432
i3002;FB200417;RB200417;171
i3002;FB200978;RB200978;419
i3002;FB200290;RB200290;64
i3002;FB203403;RB203403;3950
i3002;FB201500;RB201500;3501
i3002;FB202137;RB202137;438
